itemid,                    name, sell_single, buy_single, price_single, stock_single, sell_stacks, buy_stacks, price_stacks, stock_stacks
14001,          iron_fng._gnt.,1,1,2484,5,0,1,1,10
14002,       iron_fng._gnt._+1,1,1,3165,5,0,1,1,10
14003,         steel_fng._gnt.,1,1,3304,5,0,1,1,10
14004,      steel_fng._gnt._+1,1,1,4130,5,0,1,1,10
14005,           monsoon_tekko,1,1,2943,5,0,1,1,10
14008,          cpc._gauntlets,1,1,5850,5,0,1,1,10
14009,       cpc._gauntlets_+1,1,1,7312,5,0,1,1,10
14010,          black_gadlings,1,1,4859,5,0,1,1,10
14011,           onyx_gadlings,1,1,4859,5,0,1,1,10
14012,       thick_mufflers_+1,1,1,7931,5,0,1,1,10
14018,         gigas_bracelets,1,1,300,5,0,1,1,10
14019,            ogygoss_brc.,1,1,500,5,0,1,1,10
14020,         enkeladoss_brc.,1,1,700,5,0,1,1,10
14021,       pallass_bracelets,1,1,1224,5,0,1,1,10
14022,         alkyoneuss_brc.,1,1,1486,5,0,1,1,10
14023,            arhats_tekko,1,1,4312,5,0,1,1,10
14024,          devotees_mitts,1,1,574,5,0,1,1,10
14025,           dvt._mitts_+1,1,1,609,5,0,1,1,10
14026,         hailstorm_tekko,1,1,2927,5,0,1,1,10
14027,        hailst._tekko_+1,1,1,3658,5,0,1,1,10
14028,         arhats_tekko_+1,1,1,5390,5,0,1,1,10
14029,        r.k._mufflers_+1,1,1,4843,5,0,1,1,10
14030,        r.k._mufflers_+2,1,1,6053,5,0,1,1,10
14031,        bastokan_mittens,1,1,285,5,0,1,1,10
14032,        republic_mittens,1,1,337,5,0,1,1,10
14033,           san._mufflers,1,1,2209,5,0,1,1,10
14034,        kingdom_mufflers,1,1,2327,5,0,1,1,10
14035,        irn.msk._gnt._+1,1,1,3653,5,0,1,1,10
14036,        irn.msk._gnt._+2,1,1,4566,5,0,1,1,10
14037,             san._gloves,1,1,290,5,0,1,1,10
14038,          kingdom_gloves,1,1,345,5,0,1,1,10
14039,       bas._f._gauntlets,1,1,2327,5,0,1,1,10
14040,       rep._f._gauntlets,1,1,2908,5,0,1,1,10
14043,       windurstian_tekko,1,1,1040,5,0,1,1,10
14044,        federation_tekko,1,1,1227,5,0,1,1,10
14045,             win._gloves,1,1,2327,5,0,1,1,10
14046,       federation_gloves,1,1,2908,5,0,1,1,10
14047,           c.c._mitts_+1,1,1,3174,5,0,1,1,10
14048,           c.c._mitts_+2,1,1,3967,5,0,1,1,10
14049,           t.m._cuffs_+1,1,1,3710,5,0,1,1,10
14050,           t.m._cuffs_+2,1,1,4637,5,0,1,1,10
14051,         alumine_moufles,1,1,3080,5,0,1,1,10
14052,         luisant_moufles,1,1,6000,5,0,1,1,10
14053,           traders_cuffs,1,1,588,5,0,1,1,10
14054,            barons_cuffs,1,1,703,5,0,1,1,10
14055,         unicorn_mittens,1,1,5065,5,0,1,1,10
14056,         ucn._mittens_+1,1,1,6331,5,0,1,1,10
14057,          ogre_gloves_+1,1,1,4500,5,0,1,1,10
14065,          garden_bangles,1,1,4312,5,0,1,1,10
14066,        feronias_bangles,1,1,4312,5,0,1,1,10
14067,          tarasque_mitts,1,1,4791,5,0,1,1,10
14068,             vgd._gloves,1,1,68,5,0,1,1,10
14069,           nomads_gloves,1,1,1026,5,0,1,1,10
14070,             fsh._gloves,1,1,360,5,0,1,1,10
14071,          anglers_gloves,1,1,1026,5,0,1,1,10
14072,          chocobo_gloves,1,1,519,5,0,1,1,10
14073,           riders_gloves,1,1,1026,5,0,1,1,10
14074,       tarasque_mitts_+1,1,1,5988,5,0,1,1,10
14078,            errant_cuffs,1,1,4928,5,0,1,1,10
14079,           mahatma_cuffs,1,1,4928,5,0,1,1,10
14080,           strider_boots,1,1,671,5,0,1,1,10
14081,             pigaches_+1,1,1,4360,5,0,1,1,10
14082,          shn._kyahan_+1,1,1,4031,5,0,1,1,10
14083,        scp._leggings_+1,1,1,1629,5,0,1,1,10
14084,       dst._sollerets_+1,1,1,5912,5,0,1,1,10
14086,        mtl._leggings_+1,1,1,4544,5,0,1,1,10
14087,           gilt_sabatons,1,1,3949,5,0,1,1,10
14088,        bk._ledelsens_+1,1,1,4771,5,0,1,1,10
14104,         battle_boots_+1,1,1,4853,5,0,1,1,10
14105,        dst._sabatons_+1,1,1,5430,5,0,1,1,10
14106,        coral_greaves_+1,1,1,2400,5,0,1,1,10
14107,         drg._greaves_+1,1,1,7383,5,0,1,1,10
14108,         feral_ledelsens,1,1,4146,5,0,1,1,10
14109,        torama_ledelsens,1,1,4541,5,0,1,1,10
14110,        dst._leggings_+1,1,1,5347,5,0,1,1,10
14111,           mmn._leggings,1,1,4344,5,0,1,1,10
14112,             sune-ate_+1,1,1,4031,5,0,1,1,10
14113,            war_boots_+1,1,1,5758,5,0,1,1,10
14114,           aristo._pumps,1,1,4410,5,0,1,1,10
14115,           silk_pumps_+1,1,1,5268,5,0,1,1,10
14116,           opaline_boots,1,1,2632,5,0,1,1,10
14117,          rusty_leggings,1,1,12,5,0,1,1,10
14118,            iron_greaves,1,1,2268,5,0,1,1,10
14119,         iron_greaves_+1,1,1,2835,5,0,1,1,10
14120,           steel_greaves,1,1,3013,5,0,1,1,10
14121,        steel_greaves_+1,1,1,3766,5,0,1,1,10
14122,          monsoon_kyahan,1,1,3177,5,0,1,1,10
14125,        ceremonial_boots,1,1,2632,5,0,1,1,10
14127,      thick_sollerets_+1,1,1,6490,5,0,1,1,10
14128,           kung_fu_shoes,1,1,3356,5,0,1,1,10
14129,         arhats_sune-ate,1,1,4146,5,0,1,1,10
14130,            wulong_shoes,1,1,4344,5,0,1,1,10
14131,         wulong_shoes_+1,1,1,5430,5,0,1,1,10
14132,            winged_boots,1,1,186,5,0,1,1,10
14133,         winged_boots_+1,1,1,237,5,0,1,1,10
14134,               air_solea,1,1,1843,5,0,1,1,10
14135,            air_solea_+1,1,1,2303,5,0,1,1,10
14136,        arh._sune-ate_+1,1,1,5182,5,0,1,1,10
14137,       r.k._sollerets_+1,1,1,4113,5,0,1,1,10
14138,       r.k._sollerets_+2,1,1,5141,5,0,1,1,10
14139,           bas._leggings,1,1,279,5,0,1,1,10
14140,       republic_leggings,1,1,987,5,0,1,1,10
14141,          san._sollerets,1,1,2237,5,0,1,1,10
14142,       kingdom_sollerets,1,1,2237,5,0,1,1,10
14143,       irn.msk._sbtn._+1,1,1,3290,5,0,1,1,10
14144,       irn.msk._sbtn._+2,1,1,4112,5,0,1,1,10
14145,        san_dorian_boots,1,1,987,5,0,1,1,10
14146,           kingdom_boots,1,1,1233,5,0,1,1,10
14147,        bastokan_greaves,1,1,2237,5,0,1,1,10
14148,        republic_greaves,1,1,2796,5,0,1,1,10
14149,        san_dorian_clogs,1,1,1150,5,0,1,1,10
14150,           kingdom_clogs,1,1,2056,5,0,1,1,10
14151,             win._kyahan,1,1,978,5,0,1,1,10
14152,             fed._kyahan,1,1,1169,5,0,1,1,10
14153,            win._gaiters,1,1,2237,5,0,1,1,10
14154,      federation_gaiters,1,1,2796,5,0,1,1,10
14155,           c.c._shoes_+1,1,1,3290,5,0,1,1,10
14156,           c.c._shoes_+2,1,1,4112,5,0,1,1,10
14157,        t.m._pigaches_+1,1,1,4113,5,0,1,1,10
14158,        t.m._pigaches_+2,1,1,5141,5,0,1,1,10
14159,       ogre_ledelsens_+1,1,1,6300,5,0,1,1,10
14164,          inferno_sabots,1,1,2698,5,0,1,1,10
14165,       inferno_sabots_+1,1,1,3372,5,0,1,1,10
14166,            desert_boots,1,1,1000,5,0,1,1,10
14167,         desert_boots_+1,1,1,1250,5,0,1,1,10
14169,         vagabonds_boots,1,1,61,5,0,1,1,10
14170,            nomads_boots,1,1,987,5,0,1,1,10
14171,        fishermans_boots,1,1,180,5,0,1,1,10
14172,           anglers_boots,1,1,519,5,0,1,1,10
14173,           chocobo_boots,1,1,65,5,0,1,1,10
14174,            riders_boots,1,1,987,5,0,1,1,10
14176,             field_boots,1,1,665,5,0,1,1,10
14177,            worker_boots,1,1,1168,5,0,1,1,10
14178,        rasetsu_sune-ate,1,1,12300,5,0,1,1,10
14179,        rst._sune-ate_+1,1,1,15375,5,0,1,1,10
14182,         errant_pigaches,1,1,2500,5,0,1,1,10
14183,        mahatma_pigaches,1,1,3750,5,0,1,1,10
14186,         dragon_leggings,1,1,5100,5,0,1,1,10
14187,        drn._leggings_+1,1,1,6375,5,0,1,1,10
14188,       dusk_ledelsens_+1,1,1,2812,5,0,1,1,10
14189,          austere_sabots,1,1,3291,5,0,1,1,10
14190,          penance_sabots,1,1,3291,5,0,1,1,10
14191,            heroic_boots,1,1,3049,5,0,1,1,10
14192,         heroic_boots_+1,1,1,3811,5,0,1,1,10
14193,            gem_sabatons,1,1,4805,5,0,1,1,10
14194,       gavial_greaves_+1,1,1,5923,5,0,1,1,10
14196,             dance_shoes,1,1,5900,5,0,1,1,10
14197,          dance_shoes_+1,1,1,7375,5,0,1,1,10
14198,          marine_m_boots,1,1,5000,5,0,1,1,10
14199,          marine_f_boots,1,1,5100,5,0,1,1,10
14200,        wood_m_ledelsens,1,1,5100,5,0,1,1,10
14201,        wood_f_ledelsens,1,1,4081,5,0,1,1,10
14202,          creek_m_clomps,1,1,5125,5,0,1,1,10
14203,          creek_f_clomps,1,1,5100,5,0,1,1,10
14204,           river_gaiters,1,1,5000,5,0,1,1,10
14205,            dune_sandals,1,1,5000,5,0,1,1,10
14206,          garrison_boots,1,1,447,5,0,1,1,10
14207,         noct_gaiters_+1,1,1,2264,5,0,1,1,10
14208,        scp._subligar_+1,1,1,1629,5,0,1,1,10
14209,        dst._breeches_+1,1,1,7200,5,0,1,1,10
14211,      mythril_cuisses_+1,1,1,4521,5,0,1,1,10
14212,            gilt_cuisses,1,1,5857,5,0,1,1,10
14213,        beak_trousers_+1,1,1,4131,5,0,1,1,10
14229,         dst._cuisses_+1,1,1,8125,5,0,1,1,10
14230,        coral_cuisses_+1,1,1,7810,5,0,1,1,10
14231,       dragon_cuisses_+1,1,1,9762,5,0,1,1,10
14232,          feral_trousers,1,1,6150,5,0,1,1,10
14233,         torama_trousers,1,1,6833,5,0,1,1,10
14234,        dst._subligar_+1,1,1,7931,5,0,1,1,10
14235,        mermans_subligar,1,1,6541,5,0,1,1,10
14236,              haidate_+1,1,1,5145,5,0,1,1,10
14237,          battle_hose_+1,1,1,7443,5,0,1,1,10
14238,            war_brais_+1,1,1,11569,5,0,1,1,10
14239,          aristo._slacks,1,1,6638,5,0,1,1,10
14240,          silk_slacks_+1,1,1,9202,5,0,1,1,10
14242,          rusty_subligar,1,1,15,5,0,1,1,10
14243,            iron_cuisses,1,1,4015,5,0,1,1,10
14244,         iron_cuisses_+1,1,1,5018,5,0,1,1,10
14245,           steel_cuisses,1,1,5425,5,0,1,1,10
14246,        steel_cuisses_+1,1,1,6781,5,0,1,1,10
14249,            opaline_hose,1,1,3905,5,0,1,1,10
14250,         ceremonial_hose,1,1,3905,5,0,1,1,10
14252,       thick_breeches_+1,1,1,12048,5,0,1,1,10
14253,           arhats_hakama,1,1,4300,5,0,1,1,10
14254,        masters_sitabaki,1,1,5053,5,0,1,1,10
14255,        mst._sitabaki_+1,1,1,6316,5,0,1,1,10
14256,        arhats_hakama_+1,1,1,5375,5,0,1,1,10
14259,       bastokan_subligar,1,1,1457,5,0,1,1,10
14260,       republic_subligar,1,1,1649,5,0,1,1,10
14261,       ryl.sqr._brch._+1,1,1,5250,5,0,1,1,10
14262,       ryl.sqr._brch._+2,1,1,6562,5,0,1,1,10
14263,         i.m._cuisses_+1,1,1,6101,5,0,1,1,10
14264,         i.m._cuisses_+2,1,1,7626,5,0,1,1,10
14265,           san._trousers,1,1,1509,5,0,1,1,10
14266,        kingdom_trousers,1,1,1668,5,0,1,1,10
14267,        bastokan_cuisses,1,1,3319,5,0,1,1,10
14268,        republic_cuisses,1,1,4148,5,0,1,1,10
14269,           win._sitabaki,1,1,2440,5,0,1,1,10
14270,           fed._sitabaki,1,1,3050,5,0,1,1,10
14271,       windurstian_brais,1,1,3319,5,0,1,1,10
14272,        federation_brais,1,1,4148,5,0,1,1,10
14273,       windurstian_slops,1,1,1464,5,0,1,1,10
14274,        federation_slops,1,1,479,5,0,1,1,10
14275,          c.c._slacks_+1,1,1,4500,5,0,1,1,10
14276,          c.c._slacks_+2,1,1,5625,5,0,1,1,10
14277,           t.m._slops_+1,1,1,5440,5,0,1,1,10
14278,           t.m._slops_+2,1,1,6800,5,0,1,1,10
14279,        ogre_trousers_+1,1,1,6150,5,0,1,1,10
14284,         northern_jerkin,1,1,11070,5,0,1,1,10
14285,           tundra_jerkin,1,1,11070,5,0,1,1,10
14288,         clowns_subligar,1,1,6833,5,0,1,1,10
14289,        cln._subligar_+1,1,1,8541,5,0,1,1,10
14290,          vagabonds_hose,1,1,110,5,0,1,1,10
14291,             nomads_hose,1,1,1464,5,0,1,1,10
14292,         fishermans_hose,1,1,180,5,0,1,1,10
14293,            anglers_hose,1,1,1464,5,0,1,1,10
14294,            chocobo_hose,1,1,97,5,0,1,1,10
14295,             riders_hose,1,1,1464,5,0,1,1,10
14297,              field_hose,1,1,3800,5,0,1,1,10
14298,             worker_hose,1,1,1464,5,0,1,1,10
14299,             rst._hakama,1,1,12684,5,0,1,1,10
14300,          rst._hakama_+1,1,1,15855,5,0,1,1,10
14301,            errant_slops,1,1,3750,5,0,1,1,10
14302,           mahatma_slops,1,1,7029,5,0,1,1,10
14305,         dragon_subligar,1,1,2781,5,0,1,1,10
14306,        drn._subligar_+1,1,1,3476,5,0,1,1,10
14307,        dusk_trousers_+1,1,1,2812,5,0,1,1,10
14310,           austere_slops,1,1,4881,5,0,1,1,10
14311,           penance_slops,1,1,4881,5,0,1,1,10
14312,             gem_cuisses,1,1,7126,5,0,1,1,10
14313,       gavial_cuisses_+1,1,1,2562,5,0,1,1,10
14314,           garrison_hose,1,1,725,5,0,1,1,10
14315,         shair_seraweels,1,1,7029,5,0,1,1,10
14316,        sheikh_seraweels,1,1,7029,5,0,1,1,10
14317,        barone_cosciales,1,1,6737,5,0,1,1,10
14318,         conte_cosciales,1,1,6833,5,0,1,1,10
14319,             bison_kecks,1,1,6387,5,0,1,1,10
14320,            braves_kecks,1,1,6931,5,0,1,1,10
14321,           igqira_lappas,1,1,7126,5,0,1,1,10
14322,            genie_lappas,1,1,7126,5,0,1,1,10
14323,              noct_brais,1,1,1350,5,0,1,1,10
14324,             mist_slacks,1,1,2928,5,0,1,1,10
14325,            seers_slacks,1,1,1373,5,0,1,1,10
14326,           garish_slacks,1,1,1905,5,0,1,1,10
14327,            shade_tights,1,1,3548,5,0,1,1,10
14328,         seers_slacks_+1,1,1,1634,5,0,1,1,10
14329,         eisendiechlings,1,1,1400,5,0,1,1,10
14330,          rubious_slacks,1,1,2928,5,0,1,1,10
14331,         shade_tights_+1,1,1,3833,5,0,1,1,10
14332,         kampfdiechlings,1,1,1455,5,0,1,1,10
14333,           noct_brais_+1,1,1,1650,5,0,1,1,10
14334,            shm._haidate,1,1,4881,5,0,1,1,10
14335,         nokizaru_hakama,1,1,2110,5,0,1,1,10
14338,        bastokan_harness,1,1,488,5,0,1,1,10
14339,        republic_harness,1,1,2478,5,0,1,1,10
14340,      ryl.sqr._chnml._+1,1,1,5880,5,0,1,1,10
14341,      ryl.sqr._chnml._+2,1,1,7350,5,0,1,1,10
14342,         i.m._cuirass_+1,1,1,9861,5,0,1,1,10
14343,         i.m._cuirass_+2,1,1,12326,5,0,1,1,10
14344,         san_dorian_vest,1,1,2478,5,0,1,1,10
14345,            kingdom_vest,1,1,2478,5,0,1,1,10
14346,         bas._scale_mail,1,1,5617,5,0,1,1,10
14347,         rep._scale_mail,1,1,5617,5,0,1,1,10
14348,        san_dorian_tunic,1,1,2478,5,0,1,1,10
14349,           kingdom_tunic,1,1,625,5,0,1,1,10
14350,          windurstian_gi,1,1,1764,5,0,1,1,10
14351,           federation_gi,1,1,1918,5,0,1,1,10
14352,            win._doublet,1,1,5617,5,0,1,1,10
14353,            fed._doublet,1,1,7021,5,0,1,1,10
14354,           c.c._cloak_+1,1,1,8261,5,0,1,1,10
14355,           c.c._cloak_+2,1,1,10326,5,0,1,1,10
14356,       irn.msk.gmbsn._+1,1,1,6600,5,0,1,1,10
14357,       irn.msk.gmbsn._+2,1,1,8250,5,0,1,1,10
14358,        ryl.sqr._robe_+1,1,1,6062,5,0,1,1,10
14359,        ryl.sqr._robe_+2,1,1,6519,5,0,1,1,10
14360,           r.k._cloak_+1,1,1,10326,5,0,1,1,10
14361,           r.k._cloak_+2,1,1,12907,5,0,1,1,10
14362,            t.m._coat_+1,1,1,8075,5,0,1,1,10
14363,            t.m._coat_+2,1,1,10093,5,0,1,1,10
14366,          ogre_jerkin_+1,1,1,5760,5,0,1,1,10
14372,           cardinal_vest,1,1,12061,5,0,1,1,10
14373,           bachelor_vest,1,1,12061,5,0,1,1,10
14374,            field_tunica,1,1,4465,5,0,1,1,10
14375,           worker_tunica,1,1,2478,5,0,1,1,10
14376,           rasetsu_samue,1,1,11896,5,0,1,1,10
14377,        rasetsu_samue_+1,1,1,14870,5,0,1,1,10
14380,             errant_hpl.,1,1,13750,5,0,1,1,10
14381,            mahatma_hpl.,1,1,15000,5,0,1,1,10
14382,                plastron,1,1,15978,5,0,1,1,10
14383,             plastron_+1,1,1,19972,5,0,1,1,10
14384,           opaline_dress,1,1,10037,5,0,1,1,10
14385,        ceremonial_dress,1,1,6609,5,0,1,1,10
14389,          dragon_harness,1,1,8925,5,0,1,1,10
14390,       dragon_harness_+1,1,1,11156,5,0,1,1,10
14391,          dusk_jerkin_+1,1,1,6875,5,0,1,1,10
14414,           shair_manteel,1,1,18500,5,0,1,1,10
14415,          sheikh_manteel,1,1,11896,5,0,1,1,10
14416,          barone_corazza,1,1,33901,5,0,1,1,10
14417,           conte_corazza,1,1,11565,5,0,1,1,10
14418,            bison_jacket,1,1,9018,5,0,1,1,10
14419,           braves_jacket,1,1,11731,5,0,1,1,10
14420,           igqira_weskit,1,1,10250,5,0,1,1,10
14421,            genie_weskit,1,1,12061,5,0,1,1,10
14422,            noct_doublet,1,1,1980,5,0,1,1,10
14423,              mist_tunic,1,1,4956,5,0,1,1,10
14424,             seers_tunic,1,1,2346,5,0,1,1,10
14425,            garish_tunic,1,1,2655,5,0,1,1,10
14426,           shade_harness,1,1,5255,5,0,1,1,10
14427,          seers_tunic_+1,1,1,2593,5,0,1,1,10
14431,              eisenbrust,1,1,2500,5,0,1,1,10
14432,           rubious_tunic,1,1,4956,5,0,1,1,10
14433,        shade_harness_+1,1,1,5583,5,0,1,1,10
14434,         noct_doublet_+1,1,1,2280,5,0,1,1,10
14435,              kampfbrust,1,1,2522,5,0,1,1,10
14436,          blessed_bliaut,1,1,8670,5,0,1,1,10
14437,         hachiman_domaru,1,1,11565,5,0,1,1,10
14438,       blessed_bliaut_+1,1,1,10837,5,0,1,1,10
14439,          hmn._domaru_+1,1,1,14456,5,0,1,1,10
14440,                chasuble,1,1,11896,5,0,1,1,10
14441,             chasuble_+1,1,1,14870,5,0,1,1,10
14442,          yasha_samue_+1,1,1,11483,5,0,1,1,10
14443,           vampire_cloak,1,1,3480,5,0,1,1,10
14444,         alumine_haubert,1,1,7435,5,0,1,1,10
14445,         luisant_haubert,1,1,16800,5,0,1,1,10
14446,            traders_saio,1,1,710,5,0,1,1,10
14447,             barons_saio,1,1,785,5,0,1,1,10
14448,         unicorn_harness,1,1,12226,5,0,1,1,10
14449,         ucn._harness_+1,1,1,15282,5,0,1,1,10
14465,         nanban_kariginu,1,1,2700,5,0,1,1,10
14470,       assault_brstplate,1,1,12391,5,0,1,1,10
14490,              mana_tunic,1,1,1321,5,0,1,1,10
14491,              mana_cloak,1,1,5617,5,0,1,1,10
14492,         high_mana_cloak,1,1,8261,5,0,1,1,10
14493,            healing_vest,1,1,4956,5,0,1,1,10
14494,            healing_mail,1,1,11565,5,0,1,1,10
14495,         healing_harness,1,1,2643,5,0,1,1,10
14496,        healing_jstcorps,1,1,9583,5,0,1,1,10
14497,      high_heal._harness,1,1,7435,5,0,1,1,10
14498,              crow_jupon,1,1,3080,5,0,1,1,10
14499,             raven_jupon,1,1,8261,5,0,1,1,10
14524,          sipahi_jawshan,1,1,9748,5,0,1,1,10
14526,            jaridah_peti,1,1,5912,5,0,1,1,10
14528,           abtal_jawshan,1,1,9748,5,0,1,1,10
14529,             akinji_peti,1,1,9087,5,0,1,1,10
14531,           bannaret_mail,1,1,3965,5,0,1,1,10
14536,            arakan_samue,1,1,11070,5,0,1,1,10
14537,              hydra_mail,1,1,11896,5,0,1,1,10
14538,           hydra_mail_+1,1,1,14870,5,0,1,1,10
14539,                 kyudogi,1,1,12945,5,0,1,1,10
14540,              kyudogi_+1,1,1,16181,5,0,1,1,10
14541,        taikyoku_kenpogi,1,1,1321,5,0,1,1,10
14542,             silken_coat,1,1,8757,5,0,1,1,10
14543,               magi_coat,1,1,8757,5,0,1,1,10
14544,                corselet,1,1,11731,5,0,1,1,10
14545,             corselet_+1,1,1,14663,5,0,1,1,10
14566,         khimaira_jacket,1,1,11731,5,0,1,1,10
14567,            stout_jacket,1,1,11731,5,0,1,1,10
14571,             tabin_jupon,1,1,5590,5,0,1,1,10
14572,          tabin_jupon_+1,1,1,6987,5,0,1,1,10
14581,          i.r._chainmail,1,1,5280,5,0,1,1,10
14582,          fourth_cuirass,1,1,7735,5,0,1,1,10
14583,              cobra_coat,1,1,6460,5,0,1,1,10
14584,          i.r._jack_coat,1,1,165,5,0,1,1,10
14585,           fourth_tunica,1,1,519,5,0,1,1,10
14586,            cobra_tunica,1,1,513,5,0,1,1,10
14587,          pilgrim_tunica,1,1,519,5,0,1,1,10
14592,          reflex_ring_+1,1,1,461,5,0,1,1,10
14593,         courage_ring_+1,1,1,450,5,0,1,1,10
14594,           kldg._ring_+1,1,1,461,5,0,1,1,10
14595,         balance_ring_+1,1,1,461,5,0,1,1,10
14596,            trq._ring_+1,1,1,461,5,0,1,1,10
14597,         stamina_ring_+1,1,1,461,5,0,1,1,10
14598,          energy_ring_+1,1,1,423,5,0,1,1,10
14599,            hope_ring_+1,1,1,450,5,0,1,1,10
14600,        alacrity_ring_+1,1,1,2241,5,0,1,1,10
14601,       puissance_ring_+1,1,1,2250,5,0,1,1,10
14602,          wisdom_ring_+1,1,1,2250,5,0,1,1,10
14603,            deft_ring_+1,1,1,2250,5,0,1,1,10
14604,          solace_ring_+1,1,1,2182,5,0,1,1,10
14605,           verve_ring_+1,1,1,2250,5,0,1,1,10
14606,            aura_ring_+1,1,1,2766,5,0,1,1,10
14607,         loyalty_ring_+1,1,1,2241,5,0,1,1,10
14608,        celerity_ring_+1,1,1,4150,5,0,1,1,10
14609,         victory_ring_+1,1,1,4381,5,0,1,1,10
14610,          genius_ring_+1,1,1,4260,5,0,1,1,10
14611,           grace_ring_+1,1,1,4150,5,0,1,1,10
14612,        serenity_ring_+1,1,1,4156,5,0,1,1,10
14613,           vigor_ring_+1,1,1,4150,5,0,1,1,10
14614,          mystic_ring_+1,1,1,4150,5,0,1,1,10
14615,          allure_ring_+1,1,1,4238,5,0,1,1,10
14616,             triton_ring,1,1,3997,5,0,1,1,10
14617,          nimble_ring_+1,1,1,5533,5,0,1,1,10
14618,         triumph_ring_+1,1,1,11592,5,0,1,1,10
14619,            omn._ring_+1,1,1,5533,5,0,1,1,10
14620,          adroit_ring_+1,1,1,5533,5,0,1,1,10
14621,            cmn._ring_+1,1,1,5533,5,0,1,1,10
14622,          robust_ring_+1,1,1,5533,5,0,1,1,10
14623,           hades_ring_+1,1,1,5533,5,0,1,1,10
14624,         heavens_ring_+1,1,1,5533,5,0,1,1,10
14626,            mermaid_ring,1,1,1435,5,0,1,1,10
14627,          dragon_ring_+1,1,1,5611,5,0,1,1,10
14630,              flame_ring,1,1,33800,5,0,1,1,10
14632,               aqua_ring,1,1,33800,5,0,1,1,10
14634,               soil_ring,1,1,4550,5,0,1,1,10
